Gene	Factor	Family	Position	Relative orientation	Relative distance	Max. Score	Threshold Score	Score
At2g20230.1	TCP11(2)	TCP	8732975	+	353	14.1	9.78	10.21
At2g20570.1	TCP11(2)	TCP	8865970	+	3531	14.1	9.78	11.76
At2g20580.1	TCP11(2)	TCP	8865970	+	-99	14.1	9.78	11.76
At2g21400.1	TCP11(2)	TCP	9163488	-	-1982	14.1	9.78	10.21
At2g22430.1	TCP11(2)	TCP	9535046	+	-136	14.1	9.78	11.06
At2g22440.1	TCP11(2)	TCP	9535046	-	-944	14.1	9.78	11.06
At2g22490.1	TCP11(2)	TCP	9559996	+	3225	14.1	9.78	11.76
At2g23020.1	TCP11(2)	TCP	9810334	+	34	14.1	9.78	11.76
At2g23030.1	TCP11(2)	TCP	9810334	+	3446	14.1	9.78	11.76
At2g23270.1	TCP11(2)	TCP	9910635	+	340	14.1	9.78	11.69
At2g23290.1	TCP11(2)	TCP	9910635	-	2365	14.1	9.78	11.69
At2g23300.1	TCP11(2)	TCP	9923801	-	2113	14.1	9.78	12.69
At2g23310.1	TCP11(2)	TCP	9923801	-	-799	14.1	9.78	12.69
At2g23640.1	TCP11(2)	TCP	10066563	-	1929	14.1	9.78	11.76
At2g23650.1	TCP11(2)	TCP	10066563	+	34	14.1	9.78	11.76
At2g23660.1	TCP11(2)	TCP	10066563	+	2339	14.1	9.78	11.76
At2g24160.1	TCP11(2)	TCP	10279615	+	-1923	14.1	9.78	11.14
At2g24165.1	TCP11(2)	TCP	10279615	+	1060	14.1	9.78	11.14
At2g24690.1	TCP11(2)	TCP	10510322	-	-181	14.1	9.78	11.14
At2g24692.1	TCP11(2)	TCP	10510322	+	-361	14.1	9.78	11.14
At2g25540.1	TCP11(2)	TCP	10877029	+	2126	14.1	9.78	11.14
At2g25590.1	TCP11(2)	TCP	10901521	-	3148	14.1	9.78	13.55
At2g25600.1	TCP11(2)	TCP	10901521	-	-43	14.1	9.78	13.55
At2g27080.1	TCP11(2)	TCP	11573253	+	-113	14.1	9.78	9.88
At2g27430.1	TCP11(2)	TCP	11737201	-	3087	14.1	9.78	11.14
